Longitud,Latitud,Rendimiento (kg/ha),Zona
-51.18123826285341,-27.436726606801628,3216.14,Área 02
-51.18123818911487,-27.436681466865537,3435.6,Área 02
-51.1812381153765,-27.436636326929158,3457.67,Área 02
-51.18123804163831,-27.436591186992487,3570.22,Área 02
-51.18123796790029,-27.43654604705552,3289.4,Área 02
-51.18123789416243,-27.43650090711826,3669.99,Área 02
-51.18123782042475,-27.436455767180707,3549.57,Área 02
-51.181237746687245,-27.436410627242864,3397.99,Área 02
-51.18123767294991,-27.436365487304727,3304.93,Área 02
-51.18123759921274,-27.4363203473663,3436.57,Área 02
-51.18123752547575,-27.436275207427574,3278.41,Área 02
-51.18123745173894,-27.43623006748856,3497.1,Área 02
-51.18123737800229,-27.436184927549256,3503.7,Área 02
-51.18123730426581,-27.43613978760965,3547.61,Área 02
-51.1812372305295,-27.436094647669762,3923.6,Área 02
-51.18123715679337,-27.43604950772957,3448.78,Área 02
-51.18123708305741,-27.4360043677891,3732.89,Área 02
-51.18123700932162,-27.435959227848326,3538.98,Área 02
-51.18123693558601,-27.435914087907264,3421.87,Área 02
-51.181236861850564,-27.435868947965904,3451.49,Área 02
-51.181236788115285,-27.435823808024253,3466.43,Área 02
-51.18123671438019,-27.435778668082317,3550.92,Área 02
-51.18123664064525,-27.435733528140084,3241.0,Área 02
-51.1812365669105,-27.435688388197555,3114.35,Área 02
-51.18123649317591,-27.43564324825474,3644.1,Área 02
-51.1812364194415,-27.435598108311627,3704.91,Área 02
-51.181236345707255,-27.435552968368217,3666.64,Área 02
-51.181236271973184,-27.43550782842452,3518.82,Área 02
-51.18123619823929,-27.435462688480534,3671.73,Área 02
-51.18123612450556,-27.43541754853625,3658.13,Área 02
-51.18123605077201,-27.435372408591675,3676.53,Área 02
-51.181235977038625,-27.435327268646805,3264.58,Área 02
-51.18123590330542,-27.435282128701644,3205.08,Área 02
-51.18123582957237,-27.435236988756188,3382.02,Área 02
-51.18123575583951,-27.435191848810444,3474.67,Área 02
-51.181235682106816,-27.435146708864405,3418.38,Área 02
-51.181235608374294,-27.435101568918075,3009.54,Área 02
-51.18123553464194,-27.435056428971453,3908.98,Área 02
-51.18123546090976,-27.435011289024533,3409.89,Área 02
-51.18123538717775,-27.434966149077326,3521.43,Área 02
-51.18123531344592,-27.43492100912982,3789.24,Área 02
-51.181235239714255,-27.43487586918203,2891.7,Área 02
-51.18123516598276,-27.434830729233937,3349.87,Área 02
-51.18123509225144,-27.43478558928556,3380.86,Área 02
-51.1812350185203,-27.43474044933689,3393.41,Área 02
-51.18123494478932,-27.434695309387923,3433.96,Área 02
-51.181234871058514,-27.43465016943866,3838.96,Área 02
-51.18123479732788,-27.434605029489113,3645.39,Área 02
-51.18123472359743,-27.43455988953927,3716.38,Área 02
-51.181234649867136,-27.434514749589137,3488.5,Área 02
-51.18123457613702,-27.43446960963871,3126.72,Área 02
-51.18123450240707,-27.434424469687986,2956.49,Área 02
-51.1812344286773,-27.43437932973697,3093.91,Área 02
-51.1812343549477,-27.434334189785666,3566.05,Área 02
-51.18123428121827,-27.43428904983406,3483.9,Área 02
-51.18123420748902,-27.434243909882174,3423.26,Área 02
-51.18123413375993,-27.43419876992999,3383.5,Área 02
-51.18123406003102,-27.434153629977516,3978.42,Área 02
-51.181233986302274,-27.43410849002474,3269.61,Área 02
-51.1812339125737,-27.434063350071675,3707.14,Área 02
-51.18123383884531,-27.434018210118325,3475.51,Área 02
-51.181233765117085,-27.43397307016468,3459.64,Área 02
-51.181233691389025,-27.433927930210732,3768.88,Área 02
-51.18123361766115,-27.4338827902565,3840.2,Área 02
-51.18123354393344,-27.433837650301975,3414.52,Área 02
-51.1812334702059,-27.433792510347157,3674.06,Área 02
-51.18123339647853,-27.43374737039205,3565.07,Área 02
-51.18123332275134,-27.43370223043664,3475.81,Área 02
-51.18123324902432,-27.433657090480946,3524.86,Área 02
-51.181233175297464,-27.43361195052496,3301.63,Área 02
-51.18123310157078,-27.433566810568674,3396.96,Área 02
-51.18123302784428,-27.433521670612098,3328.17,Área 02
-51.18123295411794,-27.433476530655234,3698.52,Área 02
-51.18123288039178,-27.433431390698075,3449.22,Área 02
-51.18123280666579,-27.43338625074062,3148.43,Área 02
-51.18123273293997,-27.433341110782877,3291.85,Área 02
-51.181232659214324,-27.433295970824844,2672.73,Área 02
-51.18123258548885,-27.433250830866506,3348.77,Área 02
-51.18123251176354,-27.433205690907887,3481.65,Área 02
-51.18123243803841,-27.433160550948976,3438.05,Área 02
-51.18123236431345,-27.433115410989764,3966.96,Área 02
-51.18123229058867,-27.433070271030264,3615.5,Área 02
-51.181232216864046,-27.43302513107047,3604.23,Área 02
-51.1812321431396,-27.432979991110383,3060.64,Área 02
-51.18123206941533,-27.432934851150005,3380.14,Área 02
-51.18123199569123,-27.432889711189336,3349.48,Área 02
-51.1812319219673,-27.432844571228365,3274.47,Área 02
-51.18123184824354,-27.432799431267117,3270.86,Área 02
-51.18123177451996,-27.43275429130556,3018.64,Área 02
-51.181231700796545,-27.432709151343722,3151.56,Área 02
-51.18123162707331,-27.432664011381586,3688.89,Área 02
-51.18123155335024,-27.432618871419155,3434.48,Área 02
-51.181231479627336,-27.43257373145644,3343.45,Área 02
-51.18123140590461,-27.432528591493426,3468.54,Área 02
-51.18123133218206,-27.432483451530125,3761.58,Área 02
-51.181231258459675,-27.43243831156652,3470.63,Área 02
-51.18123118473746,-27.43239317160263,3604.51,Área 02
-51.18123111101543,-27.43234803163845,3257.61,Área 02
-51.18123103729356,-27.432302891673977,3314.45,Área 02
-51.18123096357186,-27.432257751709205,3557.44,Área 02
-51.18123088985035,-27.432212611744145,3941.95,Área 02
-51.181230816128995,-27.432167471778797,3826.08,Área 02
-51.18123074240781,-27.432122331813144,3614.18,Área 02
-51.18123066868681,-27.43207719184721,3506.17,Área 02
-51.181230594965974,-27.432032051880974,3818.43,Área 02
-51.18123052124531,-27.43198691191445,3666.67,Área 02
-51.18123044752482,-27.43194177194763,2894.43,Área 02
-51.181230373804496,-27.43189663198053,3204.2,Área 02
-51.18123030008436,-27.43185149201312,3552.06,Área 02
-51.18123022636438,-27.431806352045424,3020.63,Área 02
-51.181230152644574,-27.431761212077443,3242.81,Área 02
-51.18123007892494,-27.43171607210916,3292.1,Área 02
-51.18123000520548,-27.431670932140587,3402.85,Área 02
-51.18122993148619,-27.431625792171722,3394.88,Área 02
-51.18122985776708,-27.431580652202562,3394.29,Área 02
-51.18122978404813,-27.43153551223311,3672.74,Área 02
-51.18122971032936,-27.431490372263372,3399.95,Área 02
-51.18122963661076,-27.43144523229334,3369.94,Área 02
-51.181229562892334,-27.431400092323,3128.65,Área 02
-51.18122948917407,-27.431354952352383,3721.87,Área 02
-51.18122941545599,-27.431309812381475,3297.75,Área 02
-51.181229341738074,-27.43126467241026,3193.7,Área 02
-51.18122926802033,-27.431219532438767,3518.57,Área 02
-51.181229194302766,-27.43117439246698,3273.41,Área 02
-51.181229120585364,-27.431129252494888,3333.49,Área 02
-51.18122904686814,-27.431084112522512,3529.44,Área 02
-51.18122897315109,-27.431038972549842,3383.04,Área 02
-51.1812288994342,-27.43099383257688,4042.41,Área 02
-51.1812288257175,-27.430948692603625,3445.64,Área 02
-51.18122875200096,-27.430903552630078,3618.64,Área 02
-51.18122867828459,-27.43085841265623,2978.6,Área 02
-51.181228604568396,-27.4308132726821,3248.7,Área 02
-51.18122853085237,-27.43076813270768,3191.97,Área 02
-51.18122845713653,-27.430722992732964,3224.95,Área 02
-51.18122838342084,-27.430677852757952,3567.27,Área 02
-51.18122830970533,-27.430632712782646,3722.11,Área 02
-51.18122823599,-27.430587572807053,3549.22,Área 02
-51.181228162274834,-27.430542432831164,3406.24,Área 02
-51.18122808855985,-27.430497292854987,3305.03,Área 02
-51.181228014845026,-27.430452152878505,3740.98,Área 02
-51.18122794113038,-27.43040701290174,3980.23,Área 02
-51.1812278674159,-27.43036187292468,3496.02,Área 02
-51.181227793701595,-27.430316732947333,3696.94,Área 02
-51.18122771998746,-27.43027159296969,3547.78,Área 02
-51.181227646273506,-27.43022645299175,3650.65,Área 02
-51.18122757255971,-27.430181313013517,3170.47,Área 02
-51.1812274988461,-27.430136173035,3339.42,Área 02
-51.181227425132654,-27.430091033056186,3560.16,Área 02
-51.18122735141938,-27.43004589307708,3764.25,Área 02
-51.18122727770628,-27.430000753097673,3256.43,Área 02
-51.18122720399335,-27.429955613117976,2952.48,Área 02
-51.1812271302806,-27.429910473138,3336.08,Área 02
-51.18122705656801,-27.42986533315772,3713.01,Área 02
-51.1812269828556,-27.42982019317715,3064.34,Área 02
-51.181226909143355,-27.42977505319629,3165.93,Área 02
-51.18122683543128,-27.429729913215127,3498.97,Área 02
-51.18122676171939,-27.429684773233685,3430.84,Área 02
-51.181226688007655,-27.42963963325194,3608.29,Área 02
-51.18122661429611,-27.42959449326991,3152.33,Área 02
-51.181226540584724,-27.429549353287584,3378.1,Área 02
-51.18122646687351,-27.429504213304963,3757.98,Área 02
-51.18122639316247,-27.429459073322054,3160.8,Área 02
-51.18122631945161,-27.42941393333885,3828.08,Área 02
-51.18122624574091,-27.42936879335535,3191.84,Área 02
-51.181226172030385,-27.42932365337156,3670.88,Área 02
-51.18122609832003,-27.42927851338748,3365.13,Área 02
-51.181226024609856,-27.429233373403104,3171.98,Área 02
-51.18122595089985,-27.42918823341844,3333.82,Área 02
-51.18122587719001,-27.429143093433478,3594.11,Área 02
-51.18122580348035,-27.429097953448224,3456.0,Área 02
-51.18122572977085,-27.429052813462683,3737.17,Área 02
-51.181225656061535,-27.429007673476843,3816.32,Área 02
-51.18122558235239,-27.428962533490715,3161.47,Área 02
-51.181225508643415,-27.428917393504292,3142.99,Área 02
-51.1812254349346,-27.42887225351757,3130.7,Área 02
-51.18122536122597,-27.428827113530563,3231.93,Área 02
-51.18122528751751,-27.428781973543263,3732.62,Área 02
-51.18122521380922,-27.428736833555675,3596.5,Área 02
-51.181225140101105,-27.42869169356779,3319.99,Área 02
-51.18122506639316,-27.42864655357961,3453.3,Área 02
-51.18122499268539,-27.428601413591142,3806.99,Área 02
-51.18122491897779,-27.428556273602375,3932.75,Área 02
-51.18122484527035,-27.428511133613316,3520.43,Área 02
-51.181224771563095,-27.428465993623966,2790.6,Área 02
-51.18122469785601,-27.428420853634325,3529.58,Área 02
-51.181224624149095,-27.42837571364439,3688.78,Área 02
-51.18122455044235,-27.42833057365417,3511.09,Área 02
-51.18122447673578,-27.428285433663646,3636.39,Área 02
-51.18122440302938,-27.428240293672836,3543.86,Área 02
-51.18122432932316,-27.42819515368173,3145.77,Área 02
-51.181224255617096,-27.42815001369033,3232.71,Área 02
-51.18122418191122,-27.428104873698636,3373.81,Área 02
-51.181224108205505,-27.428059733706657,3720.29,Área 02
-51.18122403449997,-27.42801459371438,3262.3,Área 02
-51.1812239607946,-27.42796945372182,3567.58,Área 02
-51.1812238870894,-27.42792431372896,3529.36,Área 02
-51.18122381338438,-27.4278791737358,3849.83,Área 02
-51.18122373967953,-27.427834033742357,3442.69,Área 02
-51.18122366597485,-27.42778889374862,3014.26,Área 02
-51.181223592270335,-27.42774375375459,3614.5,Área 02
-51.181223518566,-27.427698613760263,3987.13,Área 02
-51.181223444861836,-27.42765347376565,3630.54,Área 02
-51.18122337115784,-27.42760833377074,3255.37,Área 02
-51.18122329745402,-27.427563193775537,3181.63,Área 02
-51.18122322375037,-27.427518053780044,3213.71,Área 02
-51.1812231500469,-27.427472913784257,3952.61,Área 02
-51.18122307634359,-27.427427773788175,3369.79,Área 02
-51.18122300264046,-27.427382633791808,3285.79,Área 02
-51.181222928937494,-27.427337493795143,3411.68,Área 02
-51.18122285523471,-27.427292353798187,3371.89,Área 02
-51.181222781532085,-27.42724721380094,3842.86,Área 02
-51.18122270782964,-27.427202073803393,3197.17,Área 02
-51.181222634127366,-27.42715693380556,3745.78,Área 02
-51.18122256042526,-27.42711179380743,3480.97,Área 02
-51.18122248672333,-27.427066653809014,3752.04,Área 02
-51.18122241302157,-27.4270215138103,3845.77,Área 02
-51.18122233931998,-27.426976373811296,3471.15,Área 02
-51.181222265618565,-27.426931233811995,3371.02,Área 02
-51.18122219191732,-27.426886093812406,3466.16,Área 02
-51.18122211821625,-27.426840953812523,3425.76,Área 02
-51.18122204451535,-27.426795813812348,3035.04,Área 02
-51.18122197081462,-27.426750673811885,3837.23,Área 02
-51.18122189711407,-27.426705533811116,3510.39,Área 02
-51.181221823413686,-27.426660393810064,3158.0,Área 02
-51.18122174971347,-27.42661525380872,2931.73,Área 02
-51.18122167601343,-27.426570113807085,2866.54,Área 02
-51.181221602313556,-27.42652497380515,3640.9,Área 02
-51.18122152861387,-27.426479833802926,3293.36,Área 02
-51.181221454914336,-27.42643469380041,3334.21,Área 02
-51.18122138121498,-27.426389553797602,3569.81,Área 02
-51.1812213075158,-27.4263444137945,3318.59,Área 02
-51.18122123381679,-27.42629927379111,3584.07,Área 02
-51.18122116011796,-27.426254133787417,3471.08,Área 02
-51.181221086419285,-27.426208993783437,3426.07,Área 02
-51.1812210127208,-27.42616385377917,3053.74,Área 02
-51.181220939022474,-27.426118713774606,3241.83,Área 02
-51.18122086532432,-27.426073573769752,3597.23,Área 02
-51.181220791626345,-27.426028433764596,3275.92,Área 02
-51.18122071792853,-27.42598329375915,3747.6,Área 02
-51.1812206442309,-27.425938153753417,4032.69,Área 02
-51.18122057053344,-27.425893013747395,3610.01,Área 02
-51.18122049683615,-27.42584787374107,3818.96,Área 02
-51.18122042313903,-27.425802733734457,3625.76,Área 02
-51.18122034944208,-27.425757593727557,3311.84,Área 02
-51.1812202757453,-27.425712453720354,3495.28,Área 02
-51.1812202020487,-27.425667313712864,3948.4,Área 02
-51.181220128352265,-27.425622173705086,3314.01,Área 02
-51.18122005465601,-27.425577033697003,3184.9,Área 02
-51.181219980959916,-27.42553189368864,3161.01,Área 02
-51.181219907264,-27.425486753679976,3390.01,Área 02
-51.18121983356825,-27.425441613671023,3193.35,Área 02
-51.18121975987268,-27.425396473661777,3862.56,Área 02
-51.18121968617728,-27.425351333652237,3497.97,Área 02
-51.18121961248205,-27.425306193642403,3686.64,Área 02
-51.181219538787,-27.425261053632283,3368.88,Área 02
-51.181219465092106,-27.425215913621866,3158.32,Área 02
-51.18121939139739,-27.425170773611164,3115.85,Área 02
-51.18121931770285,-27.42512563360016,3216.03,Área 02
-51.18121924400848,-27.42508049358886,3529.74,Área 02
-51.181219170314286,-27.425035353577275,3572.66,Área 02
-51.181219096620254,-27.424990213565398,3593.32,Área 02
-51.1812190229264,-27.424945073553225,3070.18,Área 02
-51.18121894923272,-27.42489993354076,3442.08,Área 02
-51.1812188755392,-27.424854793528002,3185.49,Área 02
-51.181218801845866,-27.424809653514952,3542.2,Área 02
-51.1812187281527,-27.42476451350161,3561.44,Área 02
-51.1812186544597,-27.424719373487978,3148.45,Área 02
-51.18121858076688,-27.424674233474054,3683.33,Área 02
-51.18121850707423,-27.424629093459828,4025.86,Área 02
-51.181218433381744,-27.424583953445314,3649.69,Área 02
-51.18121835968944,-27.424538813430516,3400.1,Área 02
-51.1812182859973,-27.424493673415412,3361.5,Área 02
-51.18121821230534,-27.42444853340002,3388.2,Área 02
-51.181218138613545,-27.424403393384342,3250.11,Área 02
-51.18121806492192,-27.424358253368368,3503.22,Área 02
-51.18121799123047,-27.4243131133521,3155.34,Área 02
-51.18121791753919,-27.424267973335535,2967.36,Área 02
-51.18121784384809,-27.424222833318687,3494.51,Área 02
-51.181217770157154,-27.424177693301537,3444.75,Área 02
-51.18121769646639,-27.424132553284096,3296.47,Área 02
-51.1812176227758,-27.424087413266367,3118.42,Área 02
-51.18121754908538,-27.424042273248347,3511.36,Área 02
-51.18121747539514,-27.42399713323003,3191.21,Área 02
-51.18121740170506,-27.42395199321142,3403.84,Área 02
-51.18121732801516,-27.423906853192523,3879.65,Área 02
-51.181217254325425,-27.423861713173327,3601.03,Área 02
-51.18121718063587,-27.423816573153836,3095.78,Área 02
-51.181217106946484,-27.42377143313406,3119.17,Área 02
-51.18121703325727,-27.423726293113983,3475.67,Área 02
-51.181216959568225,-27.423681153093625,3093.71,Área 02
-51.18121688587935,-27.423636013072965,2936.94,Área 02
-51.18121681219065,-27.423590873052017,3570.29,Área 02
-51.181216738502116,-27.423545733030775,3517.26,Área 02
-51.18121666481376,-27.42350059300924,3549.5,Área 02
-51.181216591125576,-27.42345545298741,3502.44,Área 02
-51.18121651743757,-27.42341031296529,3420.18,Área 02
-51.181216443749726,-27.423365172942884,3270.78,Área 02
-51.18121637006205,-27.423320032920177,3565.19,Área 02
-51.18121629637456,-27.42327489289718,3818.45,Área 02
-51.18121622268723,-27.423229752873887,3310.5,Área 02
-51.18121614900008,-27.42318461285031,3180.45,Área 02
-51.181216075313095,-27.42313947282643,3151.68,Área 02
-51.18121600162628,-27.423094332802265,3218.61,Área 02
-51.18121592793965,-27.423049192777803,3485.76,Área 02
-51.181215854253175,-27.423004052753043,2900.03,Área 02
-51.18121578056688,-27.422958912728003,3544.56,Área 02
-51.18121570688076,-27.422913772702668,3595.57,Área 02
-51.1812156331948,-27.422868632677034,2984.9,Área 02
-51.18121555950903,-27.422823492651112,3189.45,Área 02
-51.18121548582342,-27.422778352624892,3453.99,Área 02
