Latitud,Longitud,Rendimiento (kg/ha),Zona
-27.4211799226353,-51.1780765949966,4153.76,Área 02
-27.4211347825907,-51.1780765225924,4797.39,Área 02
-27.4210896425457,-51.1780764501884,3307.34,Área 02
-27.4210445025005,-51.1780763777846,4572.0,Área 02
-27.420999362455,-51.1780763053809,3496.52,Área 02
-27.4209542224091,-51.1780762329774,3762.3,Área 02
-27.420909082363,-51.1780761605741,4851.82,Área 02
-27.4208639423166,-51.1780760881709,3158.41,Área 02
-27.4208188022699,-51.1780760157679,3791.02,Área 02
-27.420773662223,-51.1780759433651,2999.08,Área 02
-27.4207285221757,-51.1780758709624,2918.67,Área 02
-27.4206833821281,-51.17807579856,3555.13,Área 02
-27.4206382420802,-51.1780757261576,2808.08,Área 02
-27.4205931020321,-51.1780756537555,3164.98,Área 02
-27.4205479619836,-51.1780755813535,2836.38,Área 02
-27.4205028219349,-51.1780755089517,4596.83,Área 02
-27.4204576818858,-51.17807543655,3001.85,Área 02
-27.4204125418365,-51.1780753641486,3210.14,Área 02
-27.4203674017869,-51.1780752917473,3325.4,Área 02
-27.420322261737,-51.1780752193461,3709.35,Área 02
-27.4202771216868,-51.1780751469452,4717.75,Área 02
-27.4202319816363,-51.1780750745444,4534.94,Área 02
-27.4201868415855,-51.1780750021437,3968.56,Área 02
-27.4201417015344,-51.1780749297433,4124.8,Área 02
-27.420096561483,-51.178074857343,3480.43,Área 02
-27.4200514214314,-51.1780747849429,4762.23,Área 02
-27.4200062813794,-51.1780747125429,3165.63,Área 02
-27.4199611413271,-51.1780746401431,4504.29,Área 02
-27.4199160012746,-51.1780745677435,3164.11,Área 02
-27.4198708612217,-51.1780744953441,4035.99,Área 02
-27.4198257211686,-51.1780744229448,4230.28,Área 02
-27.4197805811152,-51.1780743505457,2800.01,Área 02
-27.4197354410615,-51.1780742781467,3877.4,Área 02
-27.4196903010075,-51.1780742057479,4329.24,Área 02
-27.4196451609532,-51.1780741333493,4660.52,Área 02
-27.4196000208986,-51.1780740609509,3207.6,Área 02
-27.4195548808437,-51.1780739885526,4302.17,Área 02
-27.4195097407885,-51.1780739161545,2899.02,Área 02
-27.419464600733,-51.1780738437566,3033.55,Área 02
-27.4194194606773,-51.1780737713589,3467.66,Área 02
-27.4193743206212,-51.1780736989613,3925.35,Área 02
-27.4193291805649,-51.1780736265638,4101.58,Área 02
-27.4192840405082,-51.1780735541666,4121.63,Área 02
-27.4192389004513,-51.1780734817695,4688.82,Área 02
-27.4191937603941,-51.1780734093726,4611.96,Área 02
-27.4191486203365,-51.1780733369758,2958.93,Área 02
-27.4191034802787,-51.1780732645793,4649.18,Área 02
-27.4190583402206,-51.1780731921828,4193.96,Área 02
-27.4190132001622,-51.1780731197866,3525.52,Área 02
-27.4189680601035,-51.1780730473905,4115.95,Área 02
-27.4189229200445,-51.1780729749946,4438.38,Área 02
-27.4188777799853,-51.1780729025989,4584.9,Área 02
-27.4188326399257,-51.1780728302033,4781.7,Área 02
-27.4187874998658,-51.1780727578079,3395.87,Área 02
-27.4187423598057,-51.1780726854127,4723.65,Área 02
-27.4186972197452,-51.1780726130176,3996.18,Área 02
-27.4186520796845,-51.1780725406228,3531.88,Área 02
-27.4186069396235,-51.178072468228,4253.66,Área 02
-27.4185617995621,-51.1780723958335,4897.74,Área 02
-27.4185166595005,-51.1780723234391,3177.5,Área 02
-27.4184715194386,-51.1780722510449,3448.93,Área 02
-27.4184263793764,-51.1780721786508,3995.21,Área 02
-27.4183812393139,-51.178072106257,2968.58,Área 02
-27.4183360992511,-51.1780720338632,4758.65,Área 02
-27.4182909591881,-51.1780719614697,4195.79,Área 02
-27.4182458191247,-51.1780718890763,3294.52,Área 02
-27.4181338203732,-51.1779705418523,2952.31,Área 02
-27.4181789604376,-51.1779706142041,4292.16,Área 02
-27.4182241005016,-51.1779706865561,4414.48,Área 02
-27.4182692405654,-51.1779707589082,4174.82,Área 02
-27.4183143806288,-51.1779708312606,3323.13,Área 02
-27.418359520692,-51.1779709036131,2851.2,Área 02
-27.4184046607549,-51.1779709759657,2936.4,Área 02
-27.4184498008175,-51.1779710483186,4873.08,Área 02
-27.4184949408798,-51.1779711206716,3392.06,Área 02
-27.4185400809418,-51.1779711930248,3295.82,Área 02
-27.4185852210035,-51.1779712653781,2817.87,Área 02
-27.4186303610649,-51.1779713377316,3543.67,Área 02
-27.418675501126,-51.1779714100853,2862.83,Área 02
-27.4187206411869,-51.1779714824391,3021.11,Área 02
-27.4187657812474,-51.1779715547932,3081.73,Área 02
-27.4188109213077,-51.1779716271473,2875.71,Área 02
-27.4188560613676,-51.1779716995017,4740.35,Área 02
-27.4189012014273,-51.1779717718562,3971.28,Área 02
-27.4189463414867,-51.1779718442109,2822.62,Área 02
-27.4189914815458,-51.1779719165658,4609.87,Área 02
-27.4190366216045,-51.1779719889208,4180.19,Área 02
-27.419081761663,-51.177972061276,3217.01,Área 02
-27.4191269017212,-51.1779721336314,4199.85,Área 02
-27.4191720417791,-51.1779722059869,4641.35,Área 02
-27.4192171818368,-51.1779722783426,4469.96,Área 02
-27.4192623218941,-51.1779723506985,4218.81,Área 02
-27.4193074619511,-51.1779724230545,4708.24,Área 02
-27.4193526020079,-51.1779724954107,3480.23,Área 02
-27.4193977420643,-51.1779725677671,4693.44,Área 02
-27.4194428821205,-51.1779726401237,4330.55,Área 02
-27.4194880221763,-51.1779727124804,3540.7,Área 02
-27.4195331622319,-51.1779727848373,4699.38,Área 02
-27.4195783022872,-51.1779728571943,4513.49,Área 02
-27.4196234423422,-51.1779729295515,4652.38,Área 02
-27.4196685823968,-51.1779730019089,4310.73,Área 02
-27.4197137224512,-51.1779730742665,4698.78,Área 02
-27.4197588625053,-51.1779731466242,3855.8,Área 02
-27.4198040025592,-51.1779732189821,3830.26,Área 02
-27.4198491426127,-51.1779732913402,3589.55,Área 02
-27.4198942826659,-51.1779733636984,2824.23,Área 02
-27.4199394227188,-51.1779734360568,3408.05,Área 02
-27.4199845627715,-51.1779735084154,3172.42,Área 02
-27.4200297028238,-51.1779735807741,4050.85,Área 02
-27.4200748428759,-51.177973653133,4568.94,Área 02
-27.4201199829277,-51.1779737254921,3962.04,Área 02
-27.4201651229791,-51.1779737978514,3166.7,Área 02
-27.4202102630303,-51.1779738702108,4028.18,Área 02
-27.4202554030812,-51.1779739425704,3228.76,Área 02
-27.4203005431318,-51.1779740149301,3089.48,Área 02
-27.4203456831821,-51.1779740872901,3413.64,Área 02
-27.4203908232321,-51.1779741596501,4285.91,Área 02
-27.4204359632818,-51.1779742320104,3231.23,Área 02
-27.4204811033313,-51.1779743043708,4506.94,Área 02
-27.4205262433804,-51.1779743767314,3499.52,Área 02
-27.4205713834292,-51.1779744490922,3204.16,Área 02
-27.4206165234778,-51.1779745214531,4532.65,Área 02
-27.420661663526,-51.1779745938142,3218.95,Área 02
-27.420706803574,-51.1779746661755,4828.74,Área 02
-27.4207519436217,-51.177974738537,4318.62,Área 02
-27.420797083669,-51.1779748108986,3363.7,Área 02
-27.4208422237161,-51.1779748832603,3727.21,Área 02
-27.4208873637629,-51.1779749556223,3354.3,Área 02
-27.4209325038094,-51.1779750279844,4337.67,Área 02
-27.4209776438556,-51.1779751003467,3005.16,Área 02
-27.4210227839016,-51.1779751727091,2882.76,Área 02
-27.4210679239472,-51.1779752450718,3591.69,Área 02
-27.4211130639925,-51.1779753174345,3529.51,Área 02
-27.4211582040375,-51.1779753897975,4137.54,Área 02
-27.4212033440823,-51.1779754621606,3108.75,Área 02
-27.4212484841267,-51.1779755345239,3629.16,Área 02
-27.4212936241709,-51.1779756068874,2917.09,Área 02
-27.4213387642148,-51.177975679251,3986.69,Área 02
-27.4213839042583,-51.1779757516148,4619.77,Área 02
-27.4214290443016,-51.1779758239788,4613.43,Área 02
-27.4214741843446,-51.1779758963429,3908.79,Área 02
-27.4215193243873,-51.1779759687073,4146.28,Área 02
-27.4215644644297,-51.1779760410717,4548.99,Área 02
-27.4216096044718,-51.1779761134364,3416.61,Área 02
-27.4216547445136,-51.1779761858012,2815.12,Área 02
-27.4216998845552,-51.1779762581662,3913.86,Área 02
-27.4217450245964,-51.1779763305313,3206.99,Área 02
-27.4217901646373,-51.1779764028967,3372.69,Área 02
-27.421835304678,-51.1779764752622,3890.58,Área 02
-27.4218804447184,-51.1779765476278,3425.49,Área 02
-27.4219255847584,-51.1779766199936,3536.66,Área 02
-27.4219707247982,-51.1779766923596,4005.78,Área 02
-27.4220158648377,-51.1779767647258,4871.64,Área 02
-27.4220610048768,-51.1779768370921,3925.54,Área 02
-27.4221061449157,-51.1779769094586,4016.58,Área 02
-27.4221512849543,-51.1779769818253,4196.81,Área 02
-27.4221964249927,-51.1779770541922,2810.19,Área 02
-27.4222415650307,-51.1779771265592,4736.2,Área 02
-27.4222867050684,-51.1779771989263,3493.78,Área 02
-27.4223318451058,-51.1779772712937,4128.2,Área 02
-27.422376985143,-51.1779773436612,4360.72,Área 02
-27.4224221251798,-51.1779774160289,3135.07,Área 02
-27.4224672652164,-51.1779774883967,3081.67,Área 02
-27.4225124052526,-51.1779775607648,3516.72,Área 02
-27.4225575452886,-51.177977633133,4648.92,Área 02
-27.4226026853243,-51.1779777055013,4256.4,Área 02
-27.4226478253597,-51.1779777778698,3099.29,Área 02
-27.4226929653947,-51.1779778502385,3785.5,Área 02
-27.4227381054295,-51.1779779226074,3692.7,Área 02
-27.422783245464,-51.1779779949764,3022.82,Área 02
-27.4228283854983,-51.1779780673456,4312.32,Área 02
-27.4228735255322,-51.177978139715,3690.15,Área 02
-27.4229186655658,-51.1779782120845,3666.47,Área 02
-27.4229638055991,-51.1779782844543,3744.42,Área 02
-27.4230089456322,-51.1779783568241,4760.84,Área 02
-27.4230540856649,-51.1779784291942,4607.48,Área 02
-27.4230992256974,-51.1779785015644,3292.29,Área 02
-27.4231443657296,-51.1779785739348,3800.2,Área 02
-27.4231895057614,-51.1779786463053,3989.35,Área 02
-27.423234645793,-51.1779787186761,3217.21,Área 02
-27.4232797858243,-51.1779787910469,3770.93,Área 02
-27.4233249258553,-51.177978863418,3647.82,Área 02
-27.423370065886,-51.1779789357892,3475.42,Área 02
-27.4234152059164,-51.1779790081606,3041.56,Área 02
-27.4234603459465,-51.1779790805322,4818.72,Área 02
-27.4235054859763,-51.1779791529039,4529.22,Área 02
-27.4235506260059,-51.1779792252758,3036.68,Área 02
-27.4235957660351,-51.1779792976479,4087.47,Área 02
-27.4236409060641,-51.1779793700201,3912.21,Área 02
-27.4236860460927,-51.1779794423925,2976.94,Área 02
-27.4237311861211,-51.1779795147651,3839.76,Área 02
-27.4237763261491,-51.1779795871379,4693.16,Área 02
-27.4238214661769,-51.1779796595108,4301.29,Área 02
-27.4238666062044,-51.1779797318839,2968.58,Área 02
-27.4239117462316,-51.1779798042571,3895.78,Área 02
-27.4239568862585,-51.1779798766305,4132.0,Área 02
-27.4240020262851,-51.1779799490041,3837.03,Área 02
-27.4240471663114,-51.1779800213779,3687.81,Área 02
-27.4240923063374,-51.1779800937518,3843.24,Área 02
-27.4241374463632,-51.1779801661259,2998.21,Área 02
-27.4241825863886,-51.1779802385002,4113.6,Área 02
-27.4242277264137,-51.1779803108746,3958.14,Área 02
-27.4242728664386,-51.1779803832492,4212.56,Área 02
-27.4243180064631,-51.177980455624,3347.02,Área 02
-27.4243631464874,-51.1779805279989,3389.18,Área 02
-27.4244082865114,-51.177980600374,4637.55,Área 02
-27.4244534265351,-51.1779806727493,2944.71,Área 02
-27.4244985665584,-51.1779807451248,3058.86,Área 02
-27.4245437065815,-51.1779808175004,4448.51,Área 02
-27.4245888466043,-51.1779808898762,2991.97,Área 02
-27.4246339866269,-51.1779809622521,2883.59,Área 02
-27.4246791266491,-51.1779810346282,3999.83,Área 02
-27.424724266671,-51.1779811070045,4082.1,Área 02
-27.4247694066926,-51.177981179381,3307.49,Área 02
-27.424814546714,-51.1779812517576,4838.05,Área 02
-27.424859686735,-51.1779813241344,2882.42,Área 02
-27.4249048267558,-51.1779813965114,3491.64,Área 02
-27.4249499667762,-51.1779814688885,4465.88,Área 02
-27.4249951067964,-51.1779815412658,3465.21,Área 02
-27.4250402468163,-51.1779816136433,4886.1,Área 02
-27.4250853868359,-51.1779816860209,3588.48,Área 02
-27.4251305268552,-51.1779817583987,3710.0,Área 02
-27.4251756668741,-51.1779818307767,3688.58,Área 02
-27.4252208068929,-51.1779819031549,4249.41,Área 02
-27.4252659469113,-51.1779819755332,4820.41,Área 02
-27.4253110869294,-51.1779820479117,4824.83,Área 02
-27.4253562269472,-51.1779821202903,3431.74,Área 02
-27.4254013669648,-51.1779821926691,3149.85,Área 02
-27.425446506982,-51.1779822650481,3863.8,Área 02
-27.4254916469989,-51.1779823374273,3758.66,Área 02
-27.4255367870156,-51.1779824098066,3748.2,Área 02
-27.425581927032,-51.1779824821861,3251.61,Área 02
-27.425627067048,-51.1779825545658,3631.66,Área 02
-27.4256722070638,-51.1779826269456,4889.61,Área 02
-27.4257173470793,-51.1779826993256,4731.19,Área 02
-27.4257624870945,-51.1779827717058,3815.7,Área 02
-27.4258076271094,-51.1779828440861,3662.79,Área 02
-27.425852767124,-51.1779829164666,3846.34,Área 02
-27.4258979071383,-51.1779829888473,2801.11,Área 02
-27.4259430471524,-51.1779830612281,3155.21,Área 02
-27.4259881871661,-51.1779831336092,3145.45,Área 02
-27.4260333271795,-51.1779832059903,3600.92,Área 02
-27.4260784671927,-51.1779832783717,4479.31,Área 02
-27.4261236072055,-51.1779833507532,3217.03,Área 02
-27.4261687472181,-51.1779834231349,4874.03,Área 02
-27.4262138872304,-51.1779834955168,3722.05,Área 02
-27.4262590272423,-51.1779835678988,2969.17,Área 02
-27.426304167254,-51.177983640281,3174.36,Área 02
-27.4263493072654,-51.1779837126634,3448.39,Área 02
-27.4263944472765,-51.1779837850459,4822.78,Área 02
-27.4264395872873,-51.1779838574286,3458.79,Área 02
-27.4264847272978,-51.1779839298115,4481.7,Área 02
-27.4265298673081,-51.1779840021945,2898.82,Área 02
-27.426575007318,-51.1779840745777,3332.12,Área 02
-27.4266201473276,-51.1779841469611,4781.47,Área 02
-27.426665287337,-51.1779842193446,4560.06,Área 02
-27.426710427346,-51.1779842917283,4857.74,Área 02
-27.4267555673548,-51.1779843641122,3469.61,Área 02
-27.4268007073632,-51.1779844364963,2940.26,Área 02
-27.4268458473714,-51.1779845088805,4642.13,Área 02
-27.4268909873793,-51.1779845812649,3239.97,Área 02
-27.4269361273869,-51.1779846536495,4413.92,Área 02
-27.4269812673942,-51.1779847260342,4598.83,Área 02
-27.4270264074012,-51.1779847984191,3901.36,Área 02
-27.4270715474079,-51.1779848708042,4644.5,Área 02
-27.4271166874143,-51.1779849431894,4287.93,Área 02
-27.4271618274204,-51.1779850155748,4256.39,Área 02
-27.4272069674263,-51.1779850879604,4484.31,Área 02
-27.4272521074318,-51.1779851603461,2839.61,Área 02
-27.4272972474371,-51.177985232732,4745.87,Área 02
-27.427342387442,-51.1779853051181,4080.37,Área 02
-27.4273875274467,-51.1779853775043,3728.13,Área 02
-27.427432667451,-51.1779854498908,4741.36,Área 02
-27.4274778074551,-51.1779855222773,3926.61,Área 02
-27.4275229474589,-51.1779855946641,3790.37,Área 02
-27.4275680874624,-51.177985667051,3711.88,Área 02
-27.4276132274656,-51.1779857394381,3795.17,Área 02
-27.4276583674685,-51.1779858118254,3255.24,Área 02
-27.4277035074711,-51.1779858842128,2902.53,Área 02
-27.4277486474734,-51.1779859566004,4847.46,Área 02
-27.4277937874755,-51.1779860289882,3255.55,Área 02
-27.4278389274772,-51.1779861013761,3894.78,Área 02
-27.4278840674786,-51.1779861737642,3789.0,Área 02
-27.4279292074798,-51.1779862461525,3708.19,Área 02
-27.4279743474806,-51.1779863185409,4210.28,Área 02
-27.4280194874812,-51.1779863909295,3313.41,Área 02
-27.4280646274815,-51.1779864633183,2913.48,Área 02
-27.4281097674815,-51.1779865357072,4475.09,Área 02
-27.4281549074811,-51.1779866080964,3488.86,Área 02
-27.4282000474805,-51.1779866804856,3109.43,Área 02
-27.4282451874796,-51.1779867528751,3160.49,Área 02
-27.4282903274785,-51.1779868252647,4436.04,Área 02
-27.428335467477,-51.1779868976545,4820.62,Área 02
-27.4283806074752,-51.1779869700445,3285.59,Área 02
-27.4284257474731,-51.1779870424346,4423.7,Área 02
-27.4284708874708,-51.1779871148249,2895.69,Área 02
-27.4285160274681,-51.1779871872154,4138.11,Área 02
-27.4285611674652,-51.177987259606,4441.21,Área 02
-27.4286063074619,-51.1779873319968,3904.64,Área 02
-27.4286514474584,-51.1779874043878,4505.2,Área 02
-27.4286965874546,-51.1779874767789,4677.63,Área 02
-27.4287417274505,-51.1779875491702,2912.33,Área 02
-27.428786867446,-51.1779876215617,2958.6,Área 02
-27.4288320074414,-51.1779876939534,3070.63,Área 02
-27.4288771474364,-51.1779877663452,4782.83,Área 02
-27.4289222874311,-51.1779878387372,3736.41,Área 02
-27.4289674274255,-51.1779879111293,4028.82,Área 02
-27.4290125674196,-51.1779879835216,4167.88,Área 02
-27.4290577074135,-51.1779880559141,4133.49,Área 02
-27.429102847407,-51.1779881283068,2829.46,Área 02
-27.4291479874003,-51.1779882006996,4808.46,Área 02
-27.4291931273932,-51.1779882730926,4170.04,Área 02
-27.4292382673859,-51.1779883454858,4646.14,Área 02
-27.4292834073782,-51.1779884178791,4191.18,Área 02
-27.4293285473703,-51.1779884902726,4583.56,Área 02
-27.4293736873621,-51.1779885626663,4815.79,Área 02
-27.4294188273536,-51.1779886350601,4182.97,Área 02
-27.4294639673448,-51.1779887074541,4064.82,Área 02
-27.4295091073357,-51.1779887798483,2936.1,Área 02
-27.4295542473263,-51.1779888522427,3312.63,Área 02
-27.4295993873167,-51.1779889246372,3810.68,Área 02
-27.4296445273067,-51.1779889970319,4719.78,Área 02
-27.4296896672964,-51.1779890694267,3783.13,Área 02
-27.4297348072859,-51.1779891418218,4189.25,Área 02
-27.429779947275,-51.1779892142169,3985.97,Área 02
-27.4298250872639,-51.1779892866123,2989.08,Área 02
-27.4298702272525,-51.1779893590078,4041.53,Área 02
-27.4299153672407,-51.1779894314035,2916.07,Área 02
-27.4299605072287,-51.1779895037994,3118.67,Área 02
-27.4300056472164,-51.1779895761954,3932.62,Área 02
-27.4300507872038,-51.1779896485916,4704.75,Área 02
-27.4300959271909,-51.177989720988,3206.67,Área 02
-27.4301410671777,-51.1779897933846,3020.75,Área 02
-27.4301862071642,-51.1779898657813,4680.93,Área 02
-27.4302313471505,-51.1779899381782,3034.67,Área 02
-27.4302764871364,-51.1779900105752,3861.99,Área 02
-27.430321627122,-51.1779900829724,3616.27,Área 02
-27.4303667671074,-51.1779901553698,3544.36,Área 02
-27.4304119070924,-51.1779902277674,4873.72,Área 02
-27.4304570470772,-51.1779903001651,3372.29,Área 02
-27.4305021870617,-51.177990372563,3296.47,Área 02
-27.4305473270459,-51.177990444961,3218.52,Área 02
-27.4305924670298,-51.1779905173593,3725.48,Área 02
-27.4306376070133,-51.1779905897577,3943.07,Área 02
-27.4306827469966,-51.1779906621562,4780.65,Área 02
-27.4307278869797,-51.177990734555,3350.77,Área 02
-27.4307730269624,-51.1779908069539,4700.87,Área 02
-27.4308181669448,-51.177990879353,4780.52,Área 02
-27.4308633069269,-51.1779909517522,3732.0,Área 02
-27.4309084469088,-51.1779910241516,2832.66,Área 02
-27.4309535868903,-51.1779910965512,3743.96,Área 02
-27.4309987268716,-51.1779911689509,4775.89,Área 02
-27.4310438668525,-51.1779912413509,4628.0,Área 02
